type,fixed acidity,good wine,pH,free sulfur dioxide,density,citric acid,residual sugar,total sulfur dioxide,volatile acidity,sulphates,alcohol,chlorides,quality
1,12.3,False,3.19,5,1.0002,0.49,2.2,14,0.5,0.44,9.6,0.089,5
1,12.3,False,3.19,5,1.0002,0.49,2.2,14,0.5,0.44,9.6,0.089,5
1,11.7,False,3.19,5,1,0.49,2.2,15,0.49,0.43,9.2,0.083,5
1,12,True,2.98,10,0.9976,0.49,1.9,21,0.28,0.66,9.9,0.074,7
1,11.8,True,3.3,54,1.0002,0.49,3.4,80,0.33,0.76,10.7,0.093,7
1,7.6,True,3.47,8,0.998,0.24,2.4,38,0.51,0.66,9.6,0.091,6
1,11.1,True,3.12,16,0.9986,0.49,2.7,47,0.31,1.02,10.6,0.094,7
1,7.3,False,3.26,18,0.9967,0.24,1.9,102,0.73,0.59,9.3,0.108,5
1,5,True,3.72,19,0.9917,0.24,2,50,0.42,0.74,14,0.06,8
1,10.2,True,3.05,5,0.9976,0.49,2.6,13,0.29,0.74,10.5,0.059,7
1,9,False,3.35,21,0.9987,0.49,2.6,75,0.45,0.57,9.7,0.084,5
1,6.6,True,3.12,23,0.9922,0.49,1.7,149,0.39,0.5,11.5,0.07,6
1,9,False,3.35,21,0.9987,0.49,2.6,75,0.45,0.57,9.7,0.084,5
1,9.9,False,3.29,9,1.0004,0.58,3.5,43,0.49,0.58,9,0.094,5
1,7.9,False,3.4,20,0.9978,0.17,2.6,38,0.72,0.53,9.5,0.096,5
1,8.9,False,3.27,30,0.9998,0.41,7.9,109,0.595,0.57,9.3,0.086,5
1,12.4,True,3.04,6,0.9994,0.51,2,24,0.4,0.6,9.3,0.059,6
1,11.9,True,3.09,5,0.998,0.58,1.9,18,0.58,0.63,10,0.071,6
1,8.5,True,3.2,5,0.9967,0.18,2.1,30,0.585,0.48,9.8,0.078,6
1,12.7,True,3,11,1,0.45,2.3,22,0.59,0.7,9.3,0.082,6
1,8.2,False,3.26,7,0.9962,0.27,2.1,23,0.915,0.47,10,0.088,4
1,13.2,True,3.1,12,1.0006,0.52,2.2,35,0.46,0.56,9,0.071,6
1,7.7,False,3.3,6,0.9975,0,2.6,14,0.835,0.52,9.3,0.081,5
1,13.2,True,3.1,12,1.0006,0.52,2.2,35,0.46,0.56,9,0.071,6
1,8.3,True,3.17,14,0.9984,0.13,2.9,63,0.58,0.62,9.1,0.096,6
1,8.3,True,3.31,6,0.9984,0.13,2.6,24,0.6,0.59,9.2,0.085,6
1,9.4,True,3.34,10,0.9973,0.48,4.6,20,0.41,0.79,12.2,0.072,7
1,8.8,True,3.31,26,0.9982,0.41,3.3,52,0.48,0.53,10.5,0.092,6
1,10.1,True,3.32,11,1.0026,0.37,5.1,65,0.65,0.64,10.4,0.11,6
1,6.3,True,3.56,15,0.9956,0.19,3.2,39,0.36,0.52,12.7,0.075,6
1,8.8,False,3.39,25,0.9983,0.54,2.5,57,0.24,0.54,9.2,0.083,5
1,13.2,False,2.98,5,1.0006,0.55,2.7,16,0.38,0.54,9.4,0.081,5
1,7.5,True,3.32,18,0.9965,0,2.4,29,0.64,0.6,10,0.077,6
1,8.2,False,3.26,10,0.9962,0.38,1.5,29,0.39,0.74,9.8,0.058,5
1,9.2,True,2.87,10,0.9969,0.18,2.2,103,0.755,1.36,10.2,0.148,6
1,9.6,False,3.5,28,0.9997,0.5,2.3,71,0.6,0.57,9.7,0.079,5
1,9.6,False,3.5,28,0.9997,0.5,2.3,71,0.6,0.57,9.7,0.079,5
1,11.5,True,3.03,14,0.9982,0.51,2.2,28,0.31,0.93,9.8,0.079,6
1,11.4,False,3.13,4,1.0006,0.5,2.7,17,0.46,0.7,10.2,0.122,5
1,11.3,False,3.09,6,0.9988,0.41,2.3,16,0.37,0.8,9.3,0.088,5
1,8.3,False,3.27,16,0.9976,0.24,3.4,112,0.54,0.61,9.4,0.076,5
1,8.2,False,3.28,14,0.9976,0.23,3.4,104,0.56,0.62,9.4,0.078,5
1,10,False,3.13,9,0.9974,0.22,1.9,32,0.58,0.55,9.5,0.08,5
1,7.9,True,3.49,21,0.9974,0.25,2.9,45,0.51,0.96,12.1,0.077,6
1,6.8,False,3.46,21,0.9997,0,5.6,58,0.69,0.72,10.2,0.124,5
1,6.8,False,3.46,21,0.9997,0,5.6,58,0.69,0.72,10.2,0.124,5
1,8.8,False,3.36,5,0.9988,0.29,2.2,15,0.6,0.49,9.1,0.098,5
1,8.8,False,3.36,5,0.9988,0.29,2.2,15,0.6,0.49,9.1,0.098,5
1,8.7,True,3.27,7,0.9976,0.26,2.5,31,0.54,0.6,9.3,0.097,6
1,7.6,False,3.21,20,0.9964,0.23,2.3,84,0.685,0.61,9.3,0.111,5
1,8.7,True,3.27,7,0.9976,0.26,2.5,31,0.54,0.6,9.3,0.097,6
1,10.4,False,3.25,5,0.9988,0.54,2.7,19,0.28,0.63,9.5,0.105,5
1,7.6,True,3.32,21,0.9964,0.14,3,43,0.41,0.57,10.5,0.087,6
1,10.1,False,3.43,11,1.001,0.22,3.4,86,0.935,0.64,11.3,0.105,4
1,7.9,False,3.27,46,0.9964,0.21,1.9,102,0.35,0.58,9.5,0.073,5
1,8.7,False,3.27,24,0.9954,0,1.4,33,0.84,0.55,9.7,0.065,5
1,9.6,False,3.24,30,0.9979,0.28,2.4,147,0.88,0.53,9.4,0.086,5
1,9.5,False,3.24,31,0.9978,0.27,2.3,145,0.885,0.53,9.4,0.084,5
1,7.7,True,3.35,7,0.9964,0.12,2.2,23,0.915,0.65,10.2,0.143,7
1,8.9,True,3.18,25,0.997,0.35,1.9,57,0.29,1.36,10.3,0.067,6
1,9.9,False,3.39,16,0.9991,0.45,2.3,40,0.54,0.62,9.4,0.071,5
1,9.5,False,3.46,21,0.9992,0.44,2.3,68,0.59,0.63,9.5,0.071,5
1,9.9,False,3.39,16,0.9991,0.45,2.3,40,0.54,0.62,9.4,0.071,5
1,9.5,False,3.46,21,0.9992,0.44,2.3,68,0.59,0.63,9.5,0.071,5
1,9.9,False,3.39,16,0.9991,0.45,2.3,40,0.54,0.62,9.4,0.071,5
1,7.8,True,3.37,5,0.9984,0.1,6,11,0.64,0.69,10.1,0.115,7
1,7.3,False,3.4,6,0.9972,0.05,3.6,20,0.67,0.63,10.1,0.107,5
1,8.3,False,3.32,5,0.9967,0.01,2.2,14,0.845,0.58,11,0.07,4
1,8.7,True,3.33,10,0.9964,0.3,2.8,28,0.48,0.67,11.2,0.066,7
1,6.7,True,3.16,24,0.9948,0.27,8.6,148,0.42,0.57,11.3,0.068,6
1,10.7,False,2.89,8,0.9986,0.39,2.2,32,0.43,0.5,9.6,0.106,5
1,9.8,False,3.41,35,1.001,0.25,2.5,155,0.88,0.67,11.2,0.104,5
1,15.9,False,2.98,22,0.9976,0.65,7.5,71,0.36,0.84,14.9,0.096,5
1,9.4,True,3.12,9,0.9976,0.59,2.8,30,0.33,0.54,12,0.079,6
1,8.6,False,3.08,7,0.9979,0.47,2.4,29,0.47,0.46,9.5,0.074,5
1,9.7,False,3.14,20,1.0004,0.17,2.9,53,0.55,0.61,9.4,0.087,5
1,10.7,False,2.89,8,0.9986,0.39,2.2,32,0.43,0.5,9.6,0.106,5
1,12,True,2.92,23,0.998,0.59,1.4,42,0.5,0.68,10.5,0.073,7
1,7.2,True,3.32,5,0.9973,0.07,1.4,20,0.52,0.81,9.6,0.074,6
1,7.1,False,3.41,5,0.997,0.02,4.4,13,0.84,0.57,11,0.096,4
1,7.2,True,3.32,5,0.9973,0.07,1.4,20,0.52,0.81,9.6,0.074,6
1,7.5,False,3.31,15,0.9978,0.31,1.6,42,0.42,0.64,9,0.08,5
1,7.2,True,3.36,9,0.9972,0.06,1.6,27,0.57,0.7,9.6,0.076,6
1,10.1,True,3.04,5,0.9974,0.46,1.8,13,0.28,0.79,10.2,0.05,6
1,12.1,False,3.03,15,1,0.52,2,54,0.4,0.66,10.2,0.092,5
1,9.4,False,3.14,25,0.9981,0.14,2,48,0.59,0.56,9.7,0.084,5
1,8.3,True,3.18,6,0.998,0.36,1.8,16,0.49,0.6,9.5,0.222,6
1,11.3,True,2.94,6,0.9988,0.45,2,15,0.34,0.66,9.2,0.082,6
1,10,False,3.15,15,0.9966,0.43,2.3,31,0.73,0.57,11,0.059,5
1,11.3,True,2.94,6,0.9988,0.45,2,15,0.34,0.66,9.2,0.082,6
1,6.9,False,3.26,30,0.9959,0.24,2.5,45,0.4,0.58,10,0.083,5
1,8.2,False,3.2,5,0.9968,0.21,1.7,13,0.73,0.52,9.5,0.074,5
1,9.8,False,3.15,32,0.998,0.34,2,151,1.24,0.53,9.5,0.079,5
1,8.2,False,3.2,5,0.9968,0.21,1.7,13,0.73,0.52,9.5,0.074,5
1,10.8,True,3.08,7,0.9984,0.41,2.2,17,0.4,0.67,9.3,0.084,6
1,9.3,False,3.26,12,0.9984,0.39,2.2,31,0.41,0.65,10.2,0.064,5
1,10.8,True,3.08,7,0.9984,0.41,2.2,17,0.4,0.67,9.3,0.084,6
1,8.6,False,3.4,12,0.9979,0.11,2.3,31,0.8,0.48,9.9,0.084,5
1,8.3,False,3.48,45,0.9983,0.1,2.6,87,0.78,0.53,10,0.081,5
1,10.8,False,3.13,20,0.9972,0.45,3.3,49,0.26,0.54,9.6,0.06,5
1,13.3,False,3.06,15,1.0004,0.58,1.9,40,0.43,0.49,9,0.07,5
1,8,True,3.21,16,0.9962,0.23,2.2,29,0.45,0.49,10.2,0.094,6
1,8.5,False,3.33,32,0.998,0.31,2.25,58,0.46,0.54,9.8,0.078,5
1,8.1,False,3.37,5,0.997,0.23,2.6,15,0.78,0.56,11.3,0.059,5
1,9.8,False,3.25,35,0.998,0.32,2.3,152,0.98,0.48,9.4,0.078,5
1,8.1,False,3.37,5,0.997,0.23,2.6,15,0.78,0.56,11.3,0.059,5
1,7.1,False,3.44,13,0.997,0.18,1.8,40,0.65,0.6,9.1,0.07,5
1,9.1,False,3.28,13,0.9998,0.23,3.1,38,0.64,0.59,9.7,0.095,5
1,7.7,False,3.4,4,0.9962,0.04,1.6,9,0.66,0.47,9.4,0.039,5
1,8.1,False,3.3,5,0.9976,0.48,1.8,17,0.38,1.05,9.4,0.157,5
1,7.4,False,3.63,5,0.9966,0,4.25,14,1.185,0.54,10.7,0.097,3
1,9.2,False,3.48,12,0.9998,0.24,2.6,93,0.92,0.54,9.8,0.087,5
1,8.6,False,3.03,16,0.9979,0.51,2,62,0.49,1.17,9,0.422,5
1,9,False,3.32,21,0.9984,0.32,2.8,122,0.48,0.62,9.4,0.084,5
1,9,False,3.31,24,0.9984,0.31,2.7,125,0.47,0.61,9.4,0.084,5
1,5.1,True,3.9,18,0.9921,0.02,1.3,44,0.47,0.62,12.8,0.034,6
1,7,True,3.47,8,0.9972,0.02,2.1,25,0.65,0.67,9.5,0.066,6
1,7,True,3.47,8,0.9972,0.02,2.1,25,0.65,0.67,9.5,0.066,6
1,9.4,False,3.31,18,1.0001,0.28,3.2,72,0.615,0.53,9.7,0.087,5
1,11.8,True,3.11,5,0.9986,0.55,2.1,19,0.38,0.62,10.8,0.071,6
1,10.6,True,3.08,26,0.9984,0.43,2.9,88,1.02,0.57,10.1,0.076,6
1,7,True,3.47,8,0.9972,0.02,2.1,25,0.65,0.67,9.5,0.066,6
1,7,True,3.47,9,0.997,0.02,2.1,23,0.64,0.67,9.4,0.067,6
1,7.5,False,3.32,22,0.9972,0.48,2.6,84,0.38,0.7,9.6,0.073,4
1,9.1,False,3.29,4,0.998,0.04,1.6,14,0.765,0.54,9.7,0.078,4
1,8.4,False,3.37,11,0.999,0.15,6,54,1.035,0.49,9.9,0.073,5
1,7,False,3.4,10,0.9956,0.08,2,19,0.78,0.47,10,0.093,5
1,7.4,False,3.37,16,0.9966,0.19,3,37,0.49,0.51,10.5,0.077,5
1,7.8,True,3.34,11,0.996,0.12,2.5,35,0.545,0.61,11.6,0.068,6
1,9.7,True,3.27,13,0.9983,0.47,1.6,33,0.31,0.66,10,0.062,6
1,10.6,False,3.06,21,0.9985,0.43,2.8,84,1.025,0.57,10.1,0.08,5
1,8.9,False,3.38,16,0.9998,0.34,3,112,0.565,0.61,9.5,0.093,5
1,8.7,False,3.36,13,0.9992,0,3.2,33,0.69,0.45,9.4,0.084,5
1,8,False,3.34,10,0.9976,0.36,2.3,48,0.43,0.46,9.4,0.075,5
1,9.9,False,3.28,21,0.998,0.28,2.6,77,0.74,0.51,9.8,0.078,5
1,7.2,True,3.29,13,0.9967,0.18,2.7,34,0.49,0.48,9.2,0.069,6
1,8,False,3.34,10,0.9976,0.36,2.3,48,0.43,0.46,9.4,0.075,5
1,7.6,False,3.21,12,0.9968,0.11,2.6,49,0.46,0.57,10,0.079,5
1,8.4,False,3.22,10,0.9976,0.04,2,22,0.56,0.44,9.6,0.082,5
1,7.1,False,3.46,17,0.9976,0,3.9,45,0.66,0.54,9.5,0.086,5
1,8.4,False,3.22,10,0.9976,0.04,2,22,0.56,0.44,9.6,0.082,5
1,8.9,False,3.1,35,0.9982,0.24,2.85,106,0.48,0.53,9.2,0.094,5
1,7.6,False,3.21,15,0.9968,0.08,2.7,48,0.42,0.59,10,0.084,5
1,7.1,False,2.94,36,0.9965,0.3,2.2,127,0.31,1.62,9.5,0.053,5
1,7.5,False,3.54,5,0.9958,0.1,3.1,12,1.115,0.6,11.2,0.086,4
1,9,False,3.29,5,0.9976,0.17,3,13,0.66,0.55,10.4,0.077,5
1,8.1,True,3.43,18,0.9994,0.09,2.8,49,0.72,0.72,11.1,0.084,6
1,6.4,False,3.46,4,0.997,0.02,1.8,11,0.57,0.68,9.5,0.067,5
1,6.4,False,3.46,4,0.997,0.02,1.8,11,0.57,0.68,9.5,0.067,5
1,6.4,True,3.61,27,0.995,0.03,3.2,58,0.865,0.49,12.7,0.071,6
1,9.5,False,3.17,12,0.9982,0.66,2.3,37,0.55,0.67,9.6,0.387,5
1,8.9,False,3.44,4,0.9994,0.13,3.45,14,0.875,0.52,11.5,0.088,5
1,7.3,False,3.39,10,0.9966,0.03,2.1,19,0.835,0.47,9.6,0.092,5
1,7,False,3.55,16,0.998,0.34,2.7,72,0.45,0.6,9.5,0.082,5
1,7.7,False,3.48,9,0.9987,0.2,2,39,0.56,0.62,9.3,0.075,5
1,7.7,False,3.26,11,0.9963,0.1,2.1,22,0.965,0.5,9.5,0.112,5
1,7.7,False,3.26,11,0.9963,0.1,2.1,22,0.965,0.5,9.5,0.112,5
1,8.2,True,3.5,19,1.0002,0,2.5,58,0.59,0.65,9.3,0.093,6
1,9,False,3.1,28,0.9983,0.23,2.8,104,0.46,0.56,9.2,0.092,5
1,9,False,3.35,19,0.999,0,2.4,38,0.69,0.6,9.3,0.088,5
1,8.3,True,3.45,12,0.9965,0.29,4.2,16,0.76,0.68,11.5,0.075,6
1,9.2,False,3.21,28,0.99788,0.24,2.6,139,0.53,0.57,9.5,0.078,5
1,6.5,False,3.46,9,0.9972,0,1.9,18,0.615,0.65,9.2,0.065,5
1,11.6,False,3.13,25,1.00024,0.58,2.8,101,0.41,0.53,10,0.096,5
1,11.1,False,3.13,21,1.0001,0.54,2.7,101,0.39,0.51,9.5,0.095,5
1,7.3,True,3.52,12,0.99768,0.18,2.1,28,0.51,0.73,9.5,0.07,6
1,8.2,True,3.3,12,0.9978,0.38,2.5,57,0.34,0.47,9,0.08,6
1,8.6,False,3.3,16,0.99782,0.4,2.6,68,0.33,0.48,9.4,0.083,5
1,7.2,True,3.52,12,0.99761,0.18,2.1,31,0.5,0.72,9.6,0.071,6
1,7.3,True,3.52,12,0.99768,0.18,2.1,28,0.51,0.73,9.5,0.07,6
1,8.3,False,3.29,17,0.99803,0.1,2.9,40,0.65,0.55,9.5,0.089,5
1,8.3,False,3.29,17,0.99803,0.1,2.9,40,0.65,0.55,9.5,0.089,5
1,7.6,False,3.39,24,0.99785,0.13,2.5,66,0.54,0.61,9.4,0.097,5
1,8.3,False,3.29,17,0.99803,0.1,2.9,40,0.65,0.55,9.5,0.089,5
1,7.8,True,3.09,14,0.99656,0.68,1.7,32,0.48,1.06,9.1,0.415,6
1,7.8,True,3.51,22,0.99525,0.07,1.9,47,0.91,0.43,10.7,0.058,6
1,6.3,True,3.6,15,0.99488,0.01,2,33,0.98,0.46,11.2,0.057,6
1,8.1,False,3.25,10,0.99656,0,2.2,31,0.87,0.5,9.8,0.084,5
1,8.1,False,3.25,10,0.99656,0,2.2,31,0.87,0.5,9.8,0.084,5
1,8.8,False,3.19,33,0.99823,0.21,2.5,88,0.42,0.52,9.2,0.092,5
1,9,False,3.23,9,0.99779,0.25,2.8,104,0.58,0.57,9.7,0.075,5
1,9.3,False,3.25,5,0.99738,0.26,2,35,0.655,0.42,9.6,0.096,5
1,8.8,True,3.31,8,0.99701,0,1.7,19,0.7,0.53,10,0.069,6
1,9.3,False,3.25,5,0.99738,0.26,2,35,0.655,0.42,9.6,0.096,5
1,9.1,True,3.31,11,0.99888,0.11,2.8,44,0.68,0.55,9.5,0.093,6
1,9.2,True,3.31,12,0.99888,0.1,3,48,0.67,0.54,9.5,0.091,6
1,8.8,False,3.14,12,0.99738,0.18,2.9,74,0.59,0.54,9.4,0.089,5
1,7.5,False,3.45,13,0.99938,0.32,2.7,98,0.6,0.62,9.5,0.103,5
1,7.1,True,3.55,24,0.99744,0.02,2.3,94,0.59,0.53,9.7,0.082,6
1,7.9,False,3.39,7,0.99668,0.01,1.9,32,0.72,0.54,9.6,0.076,5
1,7.1,True,3.55,24,0.99744,0.02,2.3,94,0.59,0.53,9.7,0.082,6
1,9.4,False,3.28,23,0.9978,0.26,2.4,143,0.685,0.55,9.4,0.082,5
1,9.5,False,3.27,23,0.99782,0.27,2.3,144,0.57,0.55,9.4,0.082,5
1,7.9,True,3.3,1,0.9973,0.29,1.8,44,0.4,0.92,9.5,0.157,6
1,7.9,True,3.31,2,0.99727,0.3,1.8,45,0.4,0.91,9.5,0.157,6
1,7.2,False,3.43,7,0.99586,0,3,16,1,0.46,10,0.102,5
1,6.9,True,3.4,5.5,0.99612,0.18,2.4,48,0.765,0.6,10.3,0.243,6
1,6.9,True,3.4,6,0.9961,0.17,2.4,18,0.635,0.59,10.3,0.241,6
1,8.3,False,3.36,7,0.99788,0.3,3.4,34,0.43,0.61,10.5,0.079,5
1,7.1,False,3.5,21,0.99745,0.03,2.6,92,0.52,0.6,9.8,0.076,5
1,7,True,3.31,12,0.99676,0,2,45,0.57,0.6,9.4,0.19,6
1,6.5,False,3.66,9,0.99732,0.14,2.4,37,0.46,0.65,9.8,0.114,5
1,9,False,3.36,26,0.99814,0.05,2.4,96,0.82,0.53,10,0.081,5
1,6.5,False,3.66,9,0.99732,0.14,2.4,37,0.46,0.65,9.8,0.114,5
1,7.1,False,3.55,20,0.99746,0.01,2.5,85,0.59,0.59,9.8,0.077,5
1,9.9,False,3.21,11,0.9982,0.41,2.3,61,0.35,0.5,9.5,0.083,5
1,9.9,False,3.21,11,0.9982,0.41,2.3,61,0.35,0.5,9.5,0.083,5
1,10,True,3.18,19,0.9991,0.24,2.2,58,0.56,0.56,10.1,0.079,6
1,10,True,3.18,19,0.9991,0.24,2.2,58,0.56,0.56,10.1,0.079,6
1,8.6,False,3.09,21,0.998,0.17,2.9,119,0.63,0.52,9.3,0.099,5
1,7.4,True,3.33,18,0.99708,0.43,2.6,82,0.37,0.68,9.7,0.082,6
1,8.8,False,3.23,25,0.99818,0.17,2.9,130,0.64,0.54,9.6,0.084,5
1,7.1,True,3.48,17,0.99745,0.02,2.5,87,0.61,0.6,9.7,0.081,6
1,7.7,False,3.38,7,0.99639,0,2.6,13,0.6,0.56,10.8,0.055,5
1,10.1,True,3.17,7,0.99531,0.54,2.3,26,0.27,0.53,12.5,0.065,6
1,10.8,False,2.99,7,0.99786,0.3,2.6,60,0.89,1.18,10.2,0.132,5
1,8.7,False,3.1,24,0.99746,0.31,2.5,64,0.46,0.74,9.6,0.126,5
1,9.3,True,3.24,21,0.99526,0.44,1.6,42,0.37,0.81,10.8,0.038,7
1,9.4,True,3.29,5,0.9987,0.34,3.6,14,0.5,0.52,10.7,0.082,6
1,9.4,True,3.29,5,0.9987,0.34,3.6,14,0.5,0.52,10.7,0.082,6
1,7.2,False,3.25,26,0.99641,0.08,4,108,0.61,0.51,9.4,0.082,5
1,8.6,False,3.23,8,0.99735,0.09,3.3,17,0.55,0.44,10,0.068,5
1,5.1,True,3.56,14,0.99264,0,1.7,86,0.585,0.94,12.9,0.044,7
1,7.7,True,3.24,14,0.9971,0.08,2.5,46,0.56,0.66,9.6,0.114,6
1,8.4,True,3.26,4,0.99682,0.22,2.7,18,0.52,0.57,9.9,0.084,6
1,8.2,True,3.33,4,0.99356,0.4,2.4,10,0.28,0.7,12.8,0.052,7
1,8.4,True,3.27,4,0.99386,0.39,2,10,0.25,0.71,12.5,0.041,7
1,8.2,True,3.33,4,0.99356,0.4,2.4,10,0.28,0.7,12.8,0.052,7
1,7.4,False,3.26,4,0.99702,0.12,1.9,12,0.53,0.86,9.2,0.165,5
1,7.6,True,3.22,4,0.99693,0.31,2.8,15,0.48,0.55,10.3,0.07,6
1,7.3,False,3.3,4,0.99562,0.1,2.6,14,0.49,0.47,10.5,0.068,5
1,12.9,True,3.09,7,1.00012,0.55,2.8,24,0.5,0.68,10.9,0.072,6
1,10.8,False,3.24,20,0.99818,0.33,2.5,38,0.45,0.71,10.8,0.099,5
1,6.9,False,3.44,4,0.99462,0.24,2.1,7,0.39,0.58,11.4,0.102,4
1,12.6,True,3.21,19,0.99939,0.54,2.8,41,0.41,0.76,11.3,0.103,6
1,10.8,False,3.24,20,0.99818,0.33,2.5,38,0.45,0.71,10.8,0.099,5
1,9.8,True,3.23,8,0.9984,0.19,3.2,30,0.51,0.58,10.5,0.081,6
1,10.8,True,3.28,19,0.99545,0.42,1.6,27,0.29,0.73,11.9,0.084,6
1,7.1,False,3.29,21,0.99632,0,2.35,47,0.715,0.45,9.4,0.071,5
1,9.1,False,3.28,9,0.99976,0.15,3.2,59,0.66,0.54,9.6,0.097,5
1,7,False,3.34,9,0.99606,0,1.9,22,0.685,0.6,9.7,0.099,5
1,4.9,True,3.71,16,0.99154,0,2.1,42,0.42,0.74,14,0.048,7
1,6.7,False,3.61,15,0.9973,0.13,2,36,0.54,0.64,9.8,0.076,5
1,6.7,False,3.61,15,0.9973,0.13,2,36,0.54,0.64,9.8,0.076,5
1,7.1,False,3.24,6,0.99682,0.28,2.8,16,0.48,0.53,10.3,0.068,5
1,7.1,False,3.36,15,0.99624,0.14,2.8,37,0.46,0.49,10.7,0.076,5
1,7.5,True,3.4,4,0.9951,0.34,2.3,8,0.27,0.64,11,0.05,7
1,7.1,False,3.36,15,0.99624,0.14,2.8,37,0.46,0.49,10.7,0.076,5
1,7.8,True,3.46,34,0.99417,0.09,2.3,45,0.57,0.74,12.7,0.065,8
1,5.9,True,3.56,16,0.99376,0.08,2.1,24,0.61,0.77,11.1,0.071,6
1,7.5,False,3.38,5,0.99632,0.07,2.5,9,0.685,0.55,10.9,0.058,4
1,5.9,True,3.56,16,0.99376,0.08,2.1,24,0.61,0.77,11.1,0.071,6
1,10.4,False,3.38,34,0.99832,0.42,1.5,48,0.44,0.86,9.9,0.145,3
1,11.6,False,3.38,36,0.99836,0.44,1.6,51,0.47,0.86,9.9,0.147,4
1,8.8,False,3.32,16,0.99694,0.26,1.6,23,0.685,0.47,9.4,0.088,5
1,7.6,False,3.39,27,0.99655,0.1,1.5,55,0.665,0.51,9.3,0.066,5
1,6.7,True,3.26,36,0.99064,0.28,2.4,100,0.28,0.39,11.7,0.012,7
1,6.7,True,3.26,36,0.99064,0.28,2.4,100,0.28,0.39,11.7,0.012,7
1,10.1,True,3.24,9,0.99672,0.35,1.6,28,0.31,0.83,11.2,0.075,7
1,6,False,3.46,13,0.99647,0.04,2.2,26,0.5,0.47,10,0.092,5
1,11.1,True,3.24,9,0.99736,0.47,2.65,34,0.42,0.77,12.1,0.085,7
1,6.6,False,3.45,21,0.99629,0,3,31,0.66,0.63,10.3,0.115,5
1,10.6,True,3.23,34,0.99708,0.45,2.6,68,0.5,0.72,10.9,0.119,6
1,7.1,False,3.28,9,0.9963,0.35,2,92,0.685,0.62,9.4,0.088,5
1,9.9,True,3.18,26,0.9959,0.46,1.7,42,0.25,0.83,10.6,0.062,6
1,6.4,False,3.59,14,0.99689,0.21,1.8,31,0.64,0.66,9.8,0.081,5
1,6.4,False,3.59,14,0.99689,0.21,1.8,31,0.64,0.66,9.8,0.081,5
1,7.4,True,3.5,12,0.9977,0.16,1.8,39,0.68,0.7,9.9,0.078,6
1,6.4,False,3.59,14,0.99689,0.21,1.8,31,0.64,0.66,9.8,0.081,5
1,6.4,False,3.58,12,0.99689,0.21,1.6,32,0.63,0.66,9.8,0.08,5
1,9.3,False,3.28,9,0.99708,0.44,1.9,22,0.43,0.55,9.5,0.085,5
1,9.3,False,3.28,9,0.99708,0.44,1.9,22,0.43,0.55,9.5,0.085,5
1,8,False,3.22,26,0.99801,0.32,2.5,122,0.42,1.07,9.7,0.08,5
1,9.3,True,3.47,41,0.99652,0.39,1.5,55,0.36,0.73,10.9,0.08,6
1,9.3,True,3.47,41,0.99652,0.39,1.5,55,0.36,0.73,10.9,0.08,6
1,7.6,True,3.51,10,0.99538,0.02,2.5,14,0.735,0.71,11.7,0.071,7
1,9.3,True,3.47,41,0.99652,0.39,1.5,55,0.36,0.73,10.9,0.08,6
1,8.2,True,3.4,16,0.99594,0.34,2.5,47,0.26,0.78,11.3,0.073,7
1,11.7,True,3.15,17,0.99686,0.47,1.7,32,0.28,0.67,10.6,0.054,7
1,6.8,True,3.4,15,0.99438,0.22,1.8,24,0.56,0.82,11.2,0.074,6
1,7.2,False,3.51,15,0.99746,0.06,2.7,85,0.62,0.54,9.5,0.077,5
1,5.8,True,3.66,15,0.99357,0.66,2,88,1.01,0.6,11.5,0.039,6
1,7.5,False,3.24,7,0.99628,0.32,2.7,25,0.42,0.44,10.4,0.067,5
1,7.2,False,3.51,17,0.99746,0.06,2.5,84,0.62,0.53,9.7,0.078,5
1,7.2,False,3.51,15,0.99746,0.06,2.7,85,0.62,0.54,9.5,0.077,5
1,7.2,False,3.51,16,0.99748,0.07,2.6,86,0.635,0.54,9.7,0.077,5
1,6.8,True,3.41,13,0.99438,0.22,2.3,24,0.49,0.83,11.3,0.071,6
1,6.9,True,3.4,13,0.99438,0.23,2,22,0.51,0.84,11.2,0.072,6
1,6.8,True,3.4,15,0.99438,0.22,1.8,24,0.56,0.82,11.2,0.074,6
1,7.6,True,3.44,27,0.99578,0.03,2,43,0.63,0.64,10.9,0.08,6
1,7.7,True,3.41,31,0.99371,0.01,2.1,43,0.715,0.57,11.8,0.064,6
1,6.9,False,3.53,36,0.99522,0.03,1.5,46,0.56,0.57,10.6,0.086,5
1,7.3,False,3.43,28,0.99576,0.24,2,48,0.35,0.54,10,0.067,4
1,9.1,True,3.23,6,0.99552,0.37,1.6,10,0.21,0.58,11.1,0.067,7
1,10.4,True,3.12,6,0.99664,0.46,2.1,10,0.38,0.65,11.8,0.104,7
1,8.8,True,3.31,7,0.99614,0.4,2.8,16,0.31,0.79,11.8,0.109,7
1,7.1,False,3.4,7,0.99517,0,2.2,14,0.47,0.58,10.9,0.067,4
1,7.7,True,3.41,31,0.99371,0.01,2.1,43,0.715,0.57,11.8,0.064,6
1,8.8,True,3.22,30,0.99787,0.19,4,69,0.61,0.5,10,0.094,6
1,7.2,False,3.53,18,0.99745,0.04,2.5,88,0.6,0.55,9.5,0.076,5
1,9.2,False,3.15,10,0.99576,0.18,1.6,21,0.56,0.49,9.9,0.078,5
1,7.6,True,3.48,30,0.99533,0,2.1,35,0.715,0.65,11.4,0.068,6
